Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Sales,Profit,Discount
2024-03-12,East,New Jersey,Home Office,Office Supplies,Supplies,4,142.41,47.18,0.3
2024-03-12,Central,Illinois,Consumer,Office Supplies,Art,6,169.84,40.57,0.1
2024-03-13,East,Massachusetts,Consumer,Furniture,Tables,2,591.39,-62.86,0.0
2024-03-13,East,Pennsylvania,Consumer,Office Supplies,Binders,7,254.32,49.65,0.0
2024-03-13,West,California,Home Office,Office Supplies,Storage,4,178.19,61.64,0.0
2024-03-13,Central,Texas,Consumer,Office Supplies,Art,4,150.8,10.28,0.1
2024-03-13,Central,Ohio,Consumer,Furniture,Bookcases,5,1625.68,-260.82,0.3
2024-03-13,East,Massachusetts,Corporate,Furniture,Furnishings,1,330.79,45.06,0.0
2024-03-13,South,North Carolina,Consumer,Office Supplies,Paper,2,85.29,6.69,0.1
2024-03-14,Central,Ohio,Consumer,Office Supplies,Storage,3,120.21,11.63,0.15
2024-03-14,West,Oregon,Consumer,Office Supplies,Labels,7,269.56,48.58,0.0
2024-03-14,Central,Wisconsin,Consumer,Office Supplies,Envelopes,1,30.88,5.4,0.1
2024-03-14,East,Pennsylvania,Corporate,Technology,Machines,2,645.67,-58.88,0.2
2024-03-14,East,Pennsylvania,Corporate,Office Supplies,Envelopes,6,252.76,38.13,0.0
2024-03-15,Central,Illinois,Home Office,Office Supplies,Art,5,209.87,46.46,0.0
2024-03-15,Central,Texas,Consumer,Office Supplies,Labels,3,97.09,12.2,0.0
2024-03-15,East,Pennsylvania,Corporate,Office Supplies,Paper,4,169.76,31.95,0.1
2024-03-15,West,Arizona,Corporate,Office Supplies,Storage,4,181.85,38.04,0.0
2024-03-15,Central,Wisconsin,Home Office,Technology,Machines,1,461.5,-23.94,0.2
2024-03-16,East,Pennsylvania,Consumer,Furniture,Chairs,1,319.03,38.45,0.1
2024-03-16,South,Florida,Consumer,Technology,Phones,7,2989.51,249.21,0.2
2024-03-16,South,North Carolina,Corporate,Office Supplies,Supplies,6,192.21,37.98,0.15
2024-03-16,South,Florida,Corporate,Office Supplies,Labels,2,76.28,16.89,0.0
2024-03-17,Central,Wisconsin,Corporate,Office Supplies,Binders,6,223.46,52.12,0.0
2024-03-17,Central,Illinois,Corporate,Office Supplies,Paper,1,37.71,9.62,0.1
2024-03-17,East,New Jersey,Consumer,Office Supplies,Labels,2,67.53,13.86,0.0
2024-03-17,Central,Illinois,Corporate,Technology,Phones,4,2000.17,433.56,0.2
2024-03-18,West,Nevada,Consumer,Office Supplies,Storage,3,125.77,26.52,0.2
2024-03-18,South,Alabama,Consumer,Office Supplies,Paper,2,75.61,12.26,0.1
2024-03-18,West,California,Corporate,Office Supplies,Labels,6,224.84,19.13,0.0
2024-03-18,East,Pennsylvania,Consumer,Office Supplies,Binders,6,170.95,22.44,0.0
2024-03-18,East,Pennsylvania,Consumer,Technology,Copiers,2,1052.99,94.28,0.0
2024-03-18,East,Massachusetts,Consumer,Furniture,Bookcases,4,980.85,-11.11,0.15
2024-03-18,West,Washington,Corporate,Office Supplies,Supplies,6,172.56,37.88,0.3
2024-03-18,East,New Jersey,Corporate,Office Supplies,Storage,4,112.2,34.04,0.1
2024-03-19,East,Massachusetts,Consumer,Office Supplies,Supplies,1,42.23,9.42,0.1
2024-03-19,East,Virginia,Consumer,Technology,Accessories,4,1332.26,116.82,0.0
2024-03-19,Central,Illinois,Consumer,Office Supplies,Art,3,144.7,36.26,0.0
2024-03-19,South,Florida,Consumer,Technology,Machines,2,916.67,-59.45,0.0
2024-03-20,East,Massachusetts,Corporate,Technology,Phones,5,2546.24,878.63,0.0
2024-03-20,East,Pennsylvania,Consumer,Technology,Phones,6,2332.11,218.57,0.0
2024-03-20,East,New Jersey,Corporate,Office Supplies,Supplies,1,25.04,6.66,0.0
2024-03-20,West,Nevada,Consumer,Office Supplies,Paper,3,129.49,38.81,0.4
2024-03-21,Central,Illinois,Home Office,Furniture,Chairs,6,1330.62,234.79,0.0
2024-03-21,East,Massachusetts,Consumer,Furniture,Furnishings,3,798.95,76.52,0.15
2024-03-21,Central,Wisconsin,Home Office,Office Supplies,Art,2,51.43,12.19,0.0
2024-03-21,West,Washington,Corporate,Office Supplies,Binders,4,132.46,9.12,0.1
2024-03-21,East,Virginia,Corporate,Technology,Machines,3,1544.64,27.42,0.1
2024-03-21,West,Arizona,Home Office,Office Supplies,Paper,4,185.13,34.47,0.0
2024-03-21,West,Arizona,Corporate,Office Supplies,Paper,4,129.59,30.21,0.3
2024-03-21,South,Florida,Corporate,Furniture,Furnishings,1,316.51,29.94,0.0
2024-03-22,Central,Wisconsin,Corporate,Office Supplies,Supplies,5,197.44,34.73,0.0
2024-03-22,Central,Illinois,Consumer,Furniture,Bookcases,4,1231.86,-67.55,0.0
2024-03-22,West,Nevada,Consumer,Furniture,Tables,2,586.51,-4.71,0.0
2024-03-22,West,Washington,Consumer,Technology,Phones,4,1984.05,643.91,0.2
2024-03-22,Central,Texas,Consumer,Technology,Accessories,1,366.91,85.24,0.0
2024-03-22,West,California,Corporate,Furniture,Bookcases,5,1315.73,-256.85,0.1
2024-03-23,West,Arizona,Corporate,Office Supplies,Storage,6,270.29,48.27,0.15
2024-03-24,Central,Texas,Corporate,Furniture,Bookcases,4,857.64,-148.26,0.0
2024-03-24,Central,Ohio,Corporate,Office Supplies,Binders,5,139.53,16.14,0.1
2024-03-24,South,Florida,Corporate,Office Supplies,Storage,4,139.41,10.78,0.0
2024-03-24,Central,Ohio,Consumer,Office Supplies,Envelopes,1,27.35,9.15,0.0
2024-03-25,South,Florida,Consumer,Office Supplies,Binders,7,237.9,56.33,0.0
2024-03-25,East,New York,Corporate,Furniture,Tables,6,1150.93,-141.14,0.3
2024-03-25,South,Georgia,Corporate,Office Supplies,Supplies,2,94.7,29.34,0.0
2024-03-26,South,Florida,Consumer,Office Supplies,Labels,7,225.44,58.63,0.2
2024-03-26,South,Georgia,Consumer,Furniture,Furnishings,5,1359.13,280.16,0.4
2024-03-26,East,Pennsylvania,Consumer,Office Supplies,Paper,1,32.54,5.77,0.0
2024-03-26,West,Arizona,Consumer,Office Supplies,Storage,7,275.16,27.68,0.0
2024-03-26,East,Pennsylvania,Corporate,Office Supplies,Art,3,136.53,44.37,0.0
2024-03-27,South,Georgia,Consumer,Office Supplies,Storage,4,159.36,26.48,0.0
2024-03-27,West,Arizona,Home Office,Office Supplies,Binders,3,121.31,30.66,0.1
2024-03-27,South,Tennessee,Consumer,Office Supplies,Art,6,227.05,22.24,0.1
2024-03-28,South,Tennessee,Corporate,Office Supplies,Binders,4,193.33,42.16,0.0
2024-03-28,East,Virginia,Home Office,Office Supplies,Envelopes,1,25.6,6.76,0.3
2024-03-28,South,Florida,Consumer,Office Supplies,Storage,3,108.95,9.32,0.4
2024-03-28,East,New York,Consumer,Office Supplies,Art,1,26.4,2.83,0.0
2024-03-28,Central,Texas,Consumer,Furniture,Furnishings,5,1623.73,482.35,0.2
2024-03-29,Central,Texas,Consumer,Office Supplies,Art,3,127.96,26.74,0.2
2024-03-29,West,California,Consumer,Office Supplies,Labels,6,225.62,78.71,0.0
2024-03-29,South,Georgia,Consumer,Office Supplies,Storage,3,126.73,37.35,0.2
2024-03-30,East,Massachusetts,Consumer,Technology,Machines,4,2184.07,191.44,0.1
2024-03-30,West,Oregon,Corporate,Office Supplies,Art,2,93.81,16.48,0.0
2024-03-30,South,Florida,Consumer,Furniture,Bookcases,4,1081.97,-48.48,0.0
2024-03-30,Central,Michigan,Corporate,Technology,Copiers,1,422.21,123.73,0.2
2024-03-30,East,Pennsylvania,Consumer,Office Supplies,Paper,1,38.01,13.13,0.15
2024-03-31,East,New Jersey,Consumer,Office Supplies,Paper,6,220.82,53.82,0.0
2024-03-31,West,Oregon,Corporate,Technology,Machines,5,1957.21,-145.36,0.0
2024-03-31,South,Alabama,Home Office,Technology,Phones,7,3390.28,1003.67,0.3
2024-03-31,Central,Michigan,Home Office,Office Supplies,Binders,2,89.91,5.93,0.2
2024-03-31,South,Georgia,Consumer,Furniture,Furnishings,2,590.06,150.05,0.1
2024-04-01,West,Oregon,Corporate,Office Supplies,Envelopes,7,212.52,19.7,0.0
2024-04-01,West,Washington,Corporate,Office Supplies,Labels,6,221.95,65.09,0.0
2024-04-01,Central,Illinois,Home Office,Office Supplies,Supplies,7,298.23,97.03,0.2
2024-04-01,West,Arizona,Corporate,Office Supplies,Supplies,1,33.13,6.62,0.3
2024-04-01,West,Oregon,Home Office,Office Supplies,Envelopes,2,89.39,19.62,0.0
2024-04-01,Central,Texas,Corporate,Office Supplies,Envelopes,5,153.65,45.45,0.2
2024-04-01,West,Arizona,Consumer,Technology,Phones,7,3287.16,905.41,0.1
2024-04-02,West,Nevada,Corporate,Furniture,Chairs,5,1355.59,178.81,0.0
2024-04-02,East,New Jersey,Corporate,Furniture,Furnishings,3,791.66,261.55,0.2
2024-04-02,West,Oregon,Consumer,Furniture,Chairs,5,1044.25,77.55,0.15
2024-04-03,South,Georgia,Consumer,Office Supplies,Binders,1,34.92,2.76,0.4
2024-04-03,West,California,Home Office,Office Supplies,Envelopes,2,49.05,4.79,0.0
2024-04-03,South,Florida,Home Office,Office Supplies,Envelopes,4,161.85,44.04,0.15
2024-04-03,South,Georgia,Consumer,Furniture,Chairs,7,2062.22,426.62,0.1
2024-04-03,West,Washington,Corporate,Office Supplies,Supplies,6,267.1,46.11,0.0
2024-04-04,West,Washington,Consumer,Office Supplies,Storage,3,77.2,5.32,0.0
2024-04-05,Central,Ohio,Consumer,Office Supplies,Envelopes,3,75.81,18.26,0.0
2024-04-05,South,Florida,Consumer,Technology,Phones,5,2138.17,688.33,0.0
2024-04-05,East,New York,Consumer,Office Supplies,Storage,6,209.39,64.52,0.0
2024-04-05,West,Oregon,Consumer,Office Supplies,Art,4,171.17,9.21,0.1
2024-04-06,Central,Ohio,Consumer,Furniture,Furnishings,7,2165.04,199.28,0.0
2024-04-06,South,Georgia,Consumer,Office Supplies,Storage,7,221.68,34.88,0.3
2024-04-06,East,New York,Consumer,Office Supplies,Labels,2,60.87,11.65,0.3
2024-04-06,Central,Michigan,Corporate,Office Supplies,Art,6,193.47,37.76,0.2
2024-04-06,Central,Ohio,Consumer,Technology,Phones,1,468.43,98.02,0.0
2024-04-06,East,Massachusetts,Consumer,Office Supplies,Supplies,1,28.35,9.06,0.0
2024-04-06,South,North Carolina,Consumer,Office Supplies,Storage,5,166.76,15.53,0.0
2024-04-07,East,Virginia,Consumer,Office Supplies,Labels,7,220.89,47.91,0.0
2024-04-07,Central,Michigan,Corporate,Technology,Machines,1,484.82,43.08,0.3
2024-04-07,West,Nevada,Home Office,Office Supplies,Storage,6,219.24,58.16,0.0
2024-04-07,Central,Illinois,Corporate,Office Supplies,Labels,6,291.42,79.94,0.1
2024-04-07,West,California,Corporate,Office Supplies,Binders,6,176.45,19.99,0.1
2024-04-07,East,Massachusetts,Corporate,Office Supplies,Labels,5,159.79,40.71,0.2
2024-04-08,East,New Jersey,Corporate,Office Supplies,Storage,1,24.67,2.81,0.1
2024-04-08,East,Pennsylvania,Corporate,Furniture,Tables,3,978.63,-148.09,0.4
2024-04-08,West,Washington,Corporate,Office Supplies,Paper,1,42.94,2.54,0.0
2024-04-08,East,New York,Consumer,Furniture,Furnishings,1,271.95,37.91,0.0
2024-04-08,Central,Ohio,Corporate,Technology,Copiers,6,3101.48,839.62,0.0
2024-04-08,South,Tennessee,Consumer,Office Supplies,Envelopes,4,161.85,16.26,0.0
2024-04-08,Central,Texas,Consumer,Office Supplies,Storage,3,135.46,30.61,0.0
2024-04-09,West,Arizona,Consumer,Office Supplies,Binders,2,87.67,18.31,0.0
2024-04-09,West,Washington,Corporate,Technology,Copiers,2,875.09,296.93,0.0
2024-04-10,West,Nevada,Corporate,Office Supplies,Envelopes,4,175.2,44.49,0.1
2024-04-10,West,Arizona,Home Office,Office Supplies,Envelopes,3,91.55,7.58,0.15
2024-04-10,Central,Texas,Consumer,Office Supplies,Binders,5,235.58,74.22,0.15
2024-04-10,West,California,Consumer,Office Supplies,Supplies,5,207.44,67.44,0.0
2024-04-10,Central,Wisconsin,Home Office,Office Supplies,Labels,1,40.34,10.41,0.0
2024-04-10,East,Virginia,Corporate,Technology,Machines,2,934.97,-88.75,0.1
2024-04-11,Central,Texas,Consumer,Technology,Accessories,3,1375.96,224.9,0.1
2024-04-11,West,Nevada,Consumer,Furniture,Bookcases,4,854.76,-82.29,0.0
2024-04-11,Central,Illinois,Consumer,Office Supplies,Art,5,225.8,13.14,0.0
2024-04-11,East,Pennsylvania,Corporate,Office Supplies,Binders,2,68.01,19.64,0.0
2024-04-11,West,Nevada,Corporate,Furniture,Tables,7,1300.15,-20.51,0.0
2024-04-12,East,Massachusetts,Consumer,Office Supplies,Supplies,1,29.51,6.08,0.0
2024-04-12,East,Massachusetts,Consumer,Technology,Phones,7,2693.98,591.69,0.15
2024-04-12,East,New York,Corporate,Furniture,Tables,6,1914.27,-282.57,0.15
2024-04-12,West,Arizona,Home Office,Office Supplies,Binders,3,139.93,24.2,0.0
2024-04-12,South,Alabama,Home Office,Office Supplies,Labels,1,46.28,4.54,0.0
2024-04-12,Central,Wisconsin,Home Office,Furniture,Tables,7,1478.0,-43.59,0.2
2024-04-13,East,Pennsylvania,Corporate,Office Supplies,Supplies,4,123.23,34.79,0.0
2024-04-13,Central,Wisconsin,Consumer,Furniture,Furnishings,4,1362.34,387.43,0.0
2024-04-15,East,New York,Consumer,Office Supplies,Labels,1,46.92,15.84,0.0
2024-04-15,West,Washington,Corporate,Office Supplies,Supplies,4,103.67,34.97,0.3
2024-04-15,West,Washington,Consumer,Technology,Machines,4,1803.62,105.95,0.15
2024-04-15,West,Washington,Consumer,Office Supplies,Binders,1,45.19,14.68,0.15
2024-04-15,East,Pennsylvania,Home Office,Technology,Accessories,4,1471.54,378.65,0.0
2024-04-15,Central,Wisconsin,Corporate,Office Supplies,Labels,4,165.27,25.74,0.4
2024-04-15,East,Pennsylvania,Consumer,Office Supplies,Labels,3,85.8,17.17,0.1
2024-04-15,South,Tennessee,Consumer,Office Supplies,Storage,7,201.11,25.66,0.0
2024-04-16,West,Nevada,Corporate,Furniture,Tables,2,631.92,-95.38,0.0
2024-04-16,Central,Ohio,Corporate,Office Supplies,Labels,6,244.58,20.55,0.15
2024-04-17,West,Oregon,Corporate,Technology,Copiers,1,521.66,71.96,0.0
2024-04-17,East,New York,Home Office,Office Supplies,Envelopes,3,89.75,5.24,0.4
2024-04-17,East,Pennsylvania,Consumer,Technology,Copiers,3,1589.25,255.04,0.15
2024-04-17,West,Arizona,Corporate,Office Supplies,Envelopes,7,282.12,82.28,0.3
2024-04-18,West,Washington,Home Office,Office Supplies,Supplies,7,200.34,18.66,0.0
2024-04-18,Central,Wisconsin,Consumer,Technology,Phones,7,2953.08,490.72,0.3
2024-04-18,East,New York,Corporate,Office Supplies,Binders,6,254.07,61.77,0.0
2024-04-18,South,Alabama,Home Office,Office Supplies,Labels,2,77.1,8.05,0.4
2024-04-18,East,New York,Corporate,Office Supplies,Paper,2,67.72,14.77,0.2
2024-04-18,South,Alabama,Consumer,Technology,Copiers,7,3740.53,712.27,0.0
2024-04-18,East,New York,Consumer,Technology,Machines,6,3122.72,-214.0,0.3
2024-04-18,South,Tennessee,Consumer,Office Supplies,Labels,4,141.42,14.1,0.4
2024-04-18,East,Massachusetts,Consumer,Office Supplies,Storage,6,248.38,34.88,0.1
2024-04-19,South,Florida,Consumer,Furniture,Bookcases,1,311.68,-40.76,0.0
2024-04-19,Central,Ohio,Consumer,Furniture,Furnishings,2,692.45,183.62,0.0
2024-04-19,Central,Wisconsin,Consumer,Office Supplies,Storage,7,336.35,28.58,0.15
2024-04-19,West,California,Corporate,Office Supplies,Supplies,7,258.88,70.97,0.0
2024-04-19,West,Washington,Consumer,Technology,Machines,2,733.59,60.99,0.0
2024-04-19,East,New York,Consumer,Office Supplies,Binders,7,327.37,97.06,0.4
2024-04-19,South,Alabama,Corporate,Technology,Phones,4,1567.96,421.74,0.0
2024-04-19,Central,Wisconsin,Consumer,Office Supplies,Envelopes,7,202.84,65.59,0.0
2024-04-20,South,Georgia,Home Office,Furniture,Chairs,5,1134.43,369.21,0.0
2024-04-20,South,Florida,Home Office,Technology,Phones,5,1611.91,130.55,0.1
2024-04-20,Central,Ohio,Home Office,Technology,Phones,7,3576.38,475.07,0.3
2024-04-20,West,Arizona,Consumer,Office Supplies,Supplies,7,197.05,53.4,0.0
2024-04-20,East,Virginia,Consumer,Office Supplies,Paper,5,213.97,17.75,0.0
2024-04-20,Central,Ohio,Consumer,Furniture,Bookcases,3,602.81,-134.05,0.2
2024-04-20,East,Virginia,Consumer,Office Supplies,Labels,5,223.29,61.02,0.1
2024-04-21,East,New York,Corporate,Furniture,Bookcases,6,1131.75,41.46,0.0
2024-04-21,West,Oregon,Consumer,Office Supplies,Labels,3,144.19,32.72,0.15
2024-04-21,East,Massachusetts,Consumer,Technology,Machines,1,552.58,-30.38,0.1
2024-04-21,East,New York,Corporate,Technology,Accessories,3,1171.01,248.13,0.0
2024-04-22,Central,Texas,Consumer,Technology,Machines,5,1508.21,-129.0,0.0
2024-04-22,West,Washington,Corporate,Technology,Phones,6,2269.0,733.83,0.1
2024-04-22,South,Georgia,Home Office,Office Supplies,Art,7,284.59,63.56,0.2
2024-04-22,Central,Illinois,Corporate,Office Supplies,Labels,6,277.5,93.6,0.2
2024-04-22,East,Pennsylvania,Consumer,Office Supplies,Supplies,7,324.72,54.02,0.0
2024-04-22,Central,Texas,Consumer,Furniture,Furnishings,7,1999.86,323.69,0.0
2024-04-22,Central,Wisconsin,Home Office,Furniture,Tables,7,2223.8,-402.15,0.0
2024-04-23,South,North Carolina,Home Office,Technology,Phones,7,3686.27,1022.19,0.1
2024-04-23,West,California,Consumer,Furniture,Tables,4,1124.13,-136.58,0.0
2024-04-23,Central,Illinois,Consumer,Furniture,Furnishings,3,537.1,171.35,0.0
2024-04-23,East,Massachusetts,Consumer,Office Supplies,Art,7,237.95,73.54,0.0
2024-04-24,West,Washington,Corporate,Office Supplies,Supplies,2,82.01,10.37,0.15
2024-04-24,Central,Michigan,Home Office,Office Supplies,Supplies,1,35.06,12.11,0.0
2024-04-24,Central,Texas,Consumer,Furniture,Bookcases,1,343.8,0.28,0.0
2024-04-24,West,Arizona,Home Office,Office Supplies,Art,3,135.73,13.22,0.0
2024-04-25,South,Tennessee,Corporate,Furniture,Bookcases,6,1387.66,-109.52,0.0
2024-04-25,West,Arizona,Corporate,Technology,Machines,7,2201.18,212.61,0.0
2024-04-25,East,New Jersey,Consumer,Office Supplies,Paper,1,37.28,8.41,0.0
2024-04-25,Central,Michigan,Consumer,Office Supplies,Binders,1,33.1,2.59,0.0
2024-04-25,Central,Wisconsin,Consumer,Office Supplies,Labels,7,249.14,71.75,0.15
2024-04-26,Central,Texas,Home Office,Technology,Copiers,1,287.04,74.15,0.0
2024-04-26,West,Arizona,Consumer,Office Supplies,Paper,3,88.9,16.59,0.3
2024-04-26,West,Washington,Consumer,Office Supplies,Labels,3,77.89,24.53,0.1
2024-04-27,West,California,Corporate,Office Supplies,Labels,4,133.21,8.96,0.1
2024-04-27,West,Washington,Corporate,Office Supplies,Binders,7,256.25,69.08,0.0
2024-04-27,Central,Wisconsin,Consumer,Office Supplies,Paper,7,338.87,85.53,0.0
2024-04-28,East,Virginia,Consumer,Office Supplies,Binders,2,85.26,25.5,0.2
2024-04-28,West,California,Consumer,Furniture,Bookcases,5,1372.93,-185.65,0.0
2024-04-28,South,Florida,Consumer,Office Supplies,Binders,7,246.69,14.58,0.15
2024-04-28,Central,Wisconsin,Corporate,Technology,Accessories,1,354.23,70.32,0.2
2024-04-29,East,New Jersey,Corporate,Technology,Accessories,1,368.57,36.23,0.0
2024-04-29,West,Washington,Corporate,Office Supplies,Binders,7,173.08,50.62,0.0
2024-04-30,South,Georgia,Consumer,Furniture,Tables,4,1102.25,-247.9,0.0
2024-04-30,South,North Carolina,Consumer,Technology,Accessories,5,2112.45,183.2,0.0
2024-05-01,East,New York,Consumer,Furniture,Chairs,1,318.83,57.87,0.1
2024-05-01,South,Alabama,Consumer,Office Supplies,Supplies,5,138.47,15.38,0.15
2024-05-01,West,Washington,Consumer,Furniture,Tables,7,1907.1,28.39,0.0
2024-05-01,Central,Illinois,Consumer,Office Supplies,Art,5,236.98,33.42,0.15
2024-05-01,East,Massachusetts,Corporate,Technology,Copiers,6,1809.41,522.81,0.3
2024-05-01,Central,Texas,Home Office,Office Supplies,Supplies,7,216.65,10.87,0.2
2024-05-02,East,New York,Consumer,Office Supplies,Labels,3,114.66,21.23,0.1
2024-05-02,East,Pennsylvania,Consumer,Office Supplies,Art,2,78.49,17.64,0.15
2024-05-02,Central,Michigan,Consumer,Office Supplies,Paper,3,99.57,6.78,0.0
2024-05-02,South,Alabama,Consumer,Office Supplies,Labels,2,52.52,13.9,0.0
2024-05-02,West,Nevada,Home Office,Office Supplies,Labels,2,66.55,5.59,0.1
2024-05-02,Central,Illinois,Consumer,Furniture,Bookcases,6,1411.16,31.67,0.3
2024-05-02,West,Nevada,Corporate,Technology,Accessories,2,870.81,118.57,0.3
2024-05-02,East,Massachusetts,Consumer,Technology,Accessories,4,1534.12,416.62,0.0
2024-05-02,Central,Illinois,Consumer,Furniture,Chairs,1,291.26,44.57,0.0
2024-05-03,Central,Ohio,Home Office,Office Supplies,Labels,1,26.08,4.45,0.0
2024-05-03,West,Oregon,Consumer,Office Supplies,Binders,1,25.61,6.3,0.0
2024-05-04,West,Washington,Corporate,Office Supplies,Supplies,1,39.83,2.61,0.0
2024-05-04,East,New York,Consumer,Technology,Machines,3,1628.2,-209.31,0.0
2024-05-04,East,New York,Corporate,Technology,Machines,1,326.71,-45.19,0.15
2024-05-04,East,Pennsylvania,Consumer,Office Supplies,Labels,5,162.69,27.89,0.2
2024-05-05,South,Georgia,Home Office,Office Supplies,Paper,3,103.81,30.75,0.0
2024-05-05,West,Washington,Corporate,Office Supplies,Supplies,3,103.59,14.19,0.0
2024-05-06,East,Massachusetts,Consumer,Furniture,Furnishings,3,573.49,56.68,0.1
2024-05-06,East,Pennsylvania,Consumer,Office Supplies,Labels,7,185.03,10.61,0.0
2024-05-06,Central,Illinois,Corporate,Office Supplies,Paper,2,96.72,21.39,0.3
2024-05-06,West,Arizona,Consumer,Furniture,Tables,7,1347.78,-31.93,0.0
2024-05-07,East,Pennsylvania,Consumer,Furniture,Furnishings,5,1264.47,303.77,0.0
2024-05-07,West,Arizona,Home Office,Furniture,Furnishings,7,2255.09,146.68,0.0
2024-05-07,East,New Jersey,Consumer,Furniture,Chairs,3,879.03,80.08,0.4
2024-05-07,East,Pennsylvania,Consumer,Furniture,Tables,4,1344.56,-293.24,0.0
2024-05-07,West,Nevada,Consumer,Office Supplies,Labels,2,87.46,16.3,0.0
2024-05-08,West,California,Consumer,Office Supplies,Envelopes,2,78.06,12.62,0.0
2024-05-08,East,Massachusetts,Consumer,Office Supplies,Labels,4,161.51,8.66,0.0
2024-05-09,East,Massachusetts,Consumer,Office Supplies,Binders,1,44.25,2.7,0.0
2024-05-09,East,New Jersey,Corporate,Office Supplies,Supplies,4,166.65,54.14,0.0
2024-05-10,East,Massachusetts,Consumer,Technology,Accessories,6,1749.82,196.05,0.3
2024-05-10,West,Arizona,Consumer,Office Supplies,Storage,2,72.65,6.59,0.0
2024-05-10,East,Massachusetts,Corporate,Office Supplies,Supplies,2,79.72,8.14,0.0
